"accession","reference_length","covered_bases","reads_aligned","mean_coverage","RPKMF","sequence_name","taxid","kingdom","phylum","class","order","family","genus","species","subspecies","strain","sample_ID","total_filtered_reads_in_sample"
"MF351889.1",32399,153,0,0.13578716,0,"Morelia viridis nidovirus strain S14-1323_MVNV, complete genome",2016400,"Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Pregotovirus","Pregotovirus heba","Morelia viridis nidovirus","Morelia viridis nidovirus","NGS_5T",3840310
"KY055429.1",2585,150,1,0.061601643,0.100733,"Rotavirus A strain RVA/Goat-wt/UGA/BUW-14-085/2014/G6P[1] VP3 (VP3) mRNA, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"FJ495126.1",3302,300,2,0.095177665,0.15772,"Rotavirus A strain RVA/Antelope-wt/ZAF/RC-18-08/G6P[14] structural protein VP1 gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"JX040418.1",750,150,1,0.25,0.347194,"Rotavirus A strain RVA/human-wt/IND/N-1/2009/G6P[14] structural protein VP3 gene, partial cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"KT695085.1",2359,150,1,0.067904025,0.110384,"Human rotavirus A strain RVA/Human-tc/USA/DC3695-40-AG/1989/G1P[8] VP4 (VP4) gene, complete cds",10941,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Human rotavirus A","Human rotavirus A","NGS_5T",3840310
"KU356614.1",1059,135,159,23.613861,39.0962,"Human rotavirus A strain RVA/Human-wt/BGN/M313/2013/G2P[4] NSP2 gene, complete cds",10941,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Human rotavirus A","Human rotavirus A","NGS_5T",3840310
"KC175185.1",1343,287,2,0.24057,0.387782,"Rotavirus A strain RVA/Human-wt/IND/N198/2004/G10P[11] segment 6 inner capsid protein VP6 (VP6) gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"FJ347104.1",1356,313,2,0.23880596,0.384064,"Rotavirus A strain RVA/Guanaco-wt/ARG/Chubut/1999/G8P[14] VP6 gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"EF554149.1",2687,150,1,0.05912495,0.0969094,"Rotavirus A strain RVA/Sheep-tc/ESP/OVR762/2002/G8P[14] VP2 gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"MG181725.1",2359,187,2,0.13128112,0.220768,"Rotavirus A strain RVA/Human-wt/MWI/BID2MT/2014/G1P[8] structural protein 4 (VP4) gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"MF184783.1",1014,135,4,0.625,1.0272,"Rotavirus A strain RVA/Human-wt/USA/CNMC109/2011/G3P[6] segment 8 non-structural protein 2 (NSP2) gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_5T",3840310
"KP007164.1",2589,150,1,0.061500616,0.100578,"Human rotavirus A strain RVA/Human-wt/PHI/TGO12-004/2012/G1P[8] RNA capping enzyme (VP3) gene, complete cds",10941,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Human rotavirus A","Human rotavirus A","NGS_5T",3840310
"KY628968.1",157447,265,0,0.027775481,0,"Macacine alphaherpesvirus 1 isolate 8100812, complete genome",10325,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Macacine alphaherpesvirus 1","unclassified Macacine alphaherpesvirus 1 subspecies/strain","unclassified Macacine alphaherpesvirus 1 strain","NGS_5T",3840310
"MT862163.1",131245,277,0,0.07181815,0,"Bovine alphaherpesvirus 2 strain C1Z FZR",10295,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Bovine alphaherpesvirus 2","unclassified Bovine alphaherpesvirus 2 subspecies/strain","unclassified Bovine alphaherpesvirus 2 strain","NGS_5T",3840310
"LS480640.1",155503,1493,8,0.014380153,0.0133963,"Human alphaherpesvirus 2 isolate 333 genome assembly, chromosome: I",10310,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Human alphaherpesvirus 2","unclassified Human alphaherpesvirus 2 subspecies/strain","unclassified Human alphaherpesvirus 2 strain","NGS_5T",3840310
"MF678601.1",144144,181,0,0.008069781,0,"Beluga whale alphaherpesvirus 1 strain LN3131-1",1434720,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Monodontid alphaherpesvirus 1","Beluga whale alphaherpesvirus 1","Beluga whale alphaherpesvirus 1","NGS_5T",3840310
"MG989243.1",134617,210,0,0.14261492,0,"Caprine alphaherpesvirus 1 strain JSHA1405",39944,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Caprine alphaherpesvirus 1","unclassified Caprine alphaherpesvirus 1 subspecies/strain","unclassified Caprine alphaherpesvirus 1 strain","NGS_5T",3840310
"KT280503.1",7332,894,8,0.16680591,0.107854,"Enterovirus D68 isolate 2011-21186, complete genome",42789,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus D","enterovirus D68","enterovirus D68","NGS_1T",10116512
"AM749299.1",33763,128,54,0.20563473,0.158096,"Human adenovirus type 31 complete genome, serotype 31",10529,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus A","Human adenovirus 31","Human adenovirus 31","NGS_1T",10116512
"AC_000007.1",35937,1817,948,4.028474,2.60757,"Human adenovirus 2, complete genome",10515,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus C","Human adenovirus 2","Human adenovirus 2","NGS_1T",10116512
"JQ326209.1",35153,148,1,0.004228209,0.00281194,"Human adenovirus 19, complete genome",28278,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus D","Human adenovirus 19","Human adenovirus 19","NGS_1T",10116512
"NC_003310.1",196858,194520,4110549,3267.4497,2064.03,"Monkeypox virus Zaire-96-I-16, complete genome",10244,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Monkeypox virus","unclassified Monkeypox virus subspecies/strain","unclassified Monkeypox virus strain","NGS_1T",10116512
"NC_012564.1",5242,300,20,0.30714846,0.37714,"Human bocavirus 3, complete genome",638313,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 1","Human bocavirus 3","Human bocavirus 3","NGS_1T",10116512
"NC_012042.1",5196,300,2,0.059453033,0.0380478,"Human bocavirus 2c PK isolate PK-5510, complete genome",1511882,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 2","Human bocavirus 2c PK","Human bocavirus 2c PK","NGS_1T",10116512
"NC_001802.1",9181,4939,6222,98.19201,66.9899,"Human immunodeficiency virus 1, complete genome",11676,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Human immunodeficiency virus 1","unclassified Human immunodeficiency virus 1 subspecies/strain","unclassified Human immunodeficiency virus 1 strain","NGS_1T",10116512
"KY316160.1",34169,7289,853,4.0183134,2.46766,"Human adenovirus 41 isolate SH/2015/D16, complete genome",10524,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus F","Human adenovirus 41","Human adenovirus 41","NGS_1T",10116512
"AB111966.1",9060,267,18,0.3416386,0.196387,"Bovine viral diarrhea virus 190cp gene for poryprotein, partai cds, strain: 190cp",233888,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 190cp","Bovine viral diarrhea virus 190cp","NGS_1T",10116512
"AB623037.2",7442,196,41,0.84339,0.544582,"Sapovirus Hu/OH08021/2008/JP genomic RNA, complete genome",1003429,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Caliciviridae","Sapovirus","Sapporo virus","Sapovirus Hu/OH08021/2008/JP","Sapovirus Hu/OH08021/2008/JP","NGS_1T",10116512
"AC090446.27",170275,290,1,0.008041146,0.000580522,"Baboon cytomegalovirus OCOM4-37 clone bacmv, WORKING DRAFT SEQUENCE, 22 unordered pieces",153301,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Papiine betaherpesvirus 3","Baboon cytomegalovirus OCOM4-37","Baboon cytomegalovirus OCOM4-37","NGS_1T",10116512
"AF033815.1",8557,411,11,0.13310337,0.127069,"Mason-Pfizer monkey virus, complete genome",11855,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Mason-Pfizer monkey virus","unclassified Mason-Pfizer monkey virus subspecies/strain","unclassified Mason-Pfizer monkey virus strain","NGS_1T",10116512
"AF033818.1",8419,831,63,1.1816423,0.739689,"Bovine leukemia virus complete genome",11901,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Deltaretrovirus","Bovine leukemia virus","unclassified Bovine leukemia virus subspecies/strain","unclassified Bovine leukemia virus strain","NGS_1T",10116512
"AF036710.1",4936,182,1,0.044504806,0.020026,"Rat parvovirus 1a nonstructural protein (NS1) and nonstructural protein (NS2) genes, complete cds",74581,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Rodent protoparvovirus 2","Rat parvovirus 1","Rat parvovirus 1","NGS_1T",10116512
"AF043303.1",4679,2008,45,0.938397,0.950668,"Adeno-associated virus 2, complete genome",10804,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Dependoparvovirus","Adeno-associated dependoparvovirus A","adeno-associated virus 2","adeno-associated virus 2","NGS_1T",10116512
"AF052428.1",9396,141,2,0.030499676,0.0210405,"Rous sarcoma virus strain Schmidt-Ruppin B, complete genome",269447,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Alpharetrovirus","Rous sarcoma virus","Rous sarcoma virus - Schmidt-Ruppin B","Rous sarcoma virus - Schmidt-Ruppin B","NGS_1T",10116512
"AF108105.1",35100,287,2,0.008211731,0.00563238,"Human adenovirus type 17 complete genome",46922,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus D","Human adenovirus 17","Human adenovirus 17","NGS_1T",10116512
"AF126467.1",8105,592,328,5.2843494,4.00028,"Simian retrovirus 2, complete genome",39068,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Mason-Pfizer monkey virus","Simian retrovirus 2","Simian retrovirus 2","NGS_1T",10116512
"AF406966.1",5610,2465,665,16.31685,11.7173,"Bovine parvovirus 2 putative non-structural protein and putative capsid protein genes, complete cds",172296,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Copiparvovirus","Ungulate copiparvovirus 1","Bovine parvovirus - 2","Bovine parvovirus - 2","NGS_1T",10116512
"AY037928.1",9472,6299,278,4.277408,2.90116,"Human endogenous retrovirus K113 complete genome",166122,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","unclassified Retroviridae genus","Human endogenous retrovirus K","Human endogenous retrovirus K113","Human endogenous retrovirus K113","NGS_1T",10116512
"CY187632.1",2309,150,1,0.06947661,0.04281,"Influenza A virus (A/Houston/JMM_42/2012(H3N2)) polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds",1383502,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/Houston/JMM_42/2012(H3N2))","Influenza A virus (A/Houston/JMM_42/2012(H3N2))","NGS_1T",10116512
"D10032.1",8507,4419,13644,242.8411,158.538,"Baboon endogenous virus strain M7 proviral DNA, complete genome",11764,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Baboon endogenous virus","Baboon endogenous virus strain M7","Baboon endogenous virus strain M7","NGS_1T",10116512
"DQ458789.2",20192,299,28,0.20955992,0.137072,"Nam Dinh virus isolate 02VN178, complete genome",325676,"Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Mesoniviridae","Alphamesonivirus","Alphamesonivirus 1","Nam Dinh virus","Nam Dinh virus","NGS_1T",10116512
"EF059923.1",2359,1287,234,15.814396,9.80521,"Human rotavirus G9 strain CAU 202 VP4 gene, complete cds",42567,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus G9","Rotavirus G9","NGS_1T",10116512
"EU030001.1",8406,173,0,0.25932655,0,"RD114 retrovirus isolate SC3C, complete genome",11834,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","RD114 retrovirus","unclassified RD114 retrovirus subspecies/strain","unclassified RD114 retrovirus strain","NGS_1T",10116512
"FJ361201.1",3267,150,1,0.048123196,0.0302566,"Rotavirus A strain 116E/AG segment 1 viral protein 1 (VP1) gene, complete cds",638299,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A strain 116E/AG","Rotavirus A strain 116E/AG","NGS_1T",10116512
"FJ810126.1",5759,1268,61,1.5726511,1.04701,"Culex pipiens densovirus, complete genome",185638,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoambidensovirus","Dipteran protoambidensovirus 1","Culex pipiens densovirus","Culex pipiens densovirus","NGS_1T",10116512
"FJ947080.1",7476,150,1,0.02047502,0.0132221,"Human papillomavirus type 115 isolate GC02, complete genome",696746,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Betapapillomavirus","Betapapillomavirus 3","human papillomavirus 115","human papillomavirus 115","NGS_1T",10116512
"FJ973560.1",4958,722,35,0.9457155,0.6978,"Human bocavirus 2b NI strain HBoV2B-NI-213, complete genome",1511881,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 2","Human bocavirus 2b NI","Human bocavirus 2b NI","NGS_1T",10116512
"FN824512.2",45480,174,2,0.08782263,0.00434689,"Pigeon adenovirus 1 complete genome, strain IDA4",764030,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Pigeon aviadenovirus A","Pigeon adenovirus 1","Pigeon adenovirus 1","NGS_1T",10116512
"GQ415660.1",6534,150,1,0.02349624,0.0151283,"Mamastrovirus 8 isolate NI-295, complete genome",1239572,"Viruses","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","Mamastrovirus","Mamastrovirus 8","unclassified Mamastrovirus 8 subspecies/strain","unclassified Mamastrovirus 8 strain","NGS_1T",10116512
"GQ845446.1",7489,160,12,0.24526502,0.15839,"Human papillomavirus type 124, complete genome",765056,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Betapapillomavirus","Betapapillomavirus 1","human papillomavirus 124","human papillomavirus 124","NGS_1T",10116512
"GU452720.1",3893,439,131,4.9874434,3.32626,"Mosquito densovirus BR/07, complete genome",945962,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Brevidensovirus","Mosquito densovirus BR/07","unclassified Mosquito densovirus BR/07 subspecies/strain","unclassified Mosquito densovirus BR/07 strain","NGS_1T",10116512
"GU937877.1",3302,1034,82,3.357868,2.45474,"Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds",204932,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Caprine rotavirus A","Caprine rotavirus A","NGS_1T",10116512
"GU937881.1",1356,545,135,16.395523,9.84109,"Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds",204932,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Caprine rotavirus A","Caprine rotavirus A","NGS_1T",10116512
"J02226.1",5130,1407,148,4.061847,2.85176,"JC virus complete genome",10632,"Viruses","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae","Betapolyomavirus","Betapolyomavirus secuhominis","JC polyomavirus","JC polyomavirus","NGS_1T",10116512
"JF304767.1",7664,119,12,2.0075858,0.154773,"Saimiri sciureus papillomavirus type 3 isolate Mac2167.2, complete genome",990306,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Dyoomikronpapillomavirus","Dyoomikronpapillomavirus 1","Saimiri sciureus papillomavirus 3","Saimiri sciureus papillomavirus 3","NGS_1T",10116512
"JF742759.1",6119,150,1,0.025129838,0.0161543,"Astrovirus MLB2 isolate MLB2/human/Stl/WD0559/2008, complete genome",683172,"Viruses","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","unclassified Astroviridae genus","Astrovirus MLB2","unclassified Astrovirus MLB2 subspecies/strain","unclassified Astrovirus MLB2 strain","NGS_1T",10116512
"JX195076.1",2591,300,10,0.61450225,0.381506,"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence",1307163,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","NGS_1T",10116512
